27412,27443
27415,27437
27416,27437
27500,27570
28005,28121
28007,28091
28008,28121
28030,28121
28092,28111
28093,28123
28136,28162
28139,28160
28140,28160
28141,28159
28169,28212
28171,28211
28285,28332
28292,28340
28345,28375
28383,28436
28625,28772
2751,2916
3696,3711
5823,6136
5826,6080
5892,6136
5906,6004
5944,6080
6058,6136
6087,6136
6140,6176
6823,6853
6824,6848
6829,6853
6964,6988
7143,7166
7149,7166
7150,7167
8585,8591
15132,15197
15200,15387
15390,15476
15493,15741
17719,17768
17720,17769
17730,17767
17732,17764
18443,18508
18444,18487
18452,18493
18512,18566
18522,18565
18528,18582
18529,18583
18593,18699
18595,18703
18616,18649
18651,18700
18747,18774
18752,18792
18755,18784
18954,18996
18955,18996
18960,19064
19001,19060
19003,19056
19005,19054
19071,19109
19078,19089
20219,20448
22812,22834
24077,24186
24959,24966
24988,25043
26909,26956
26912,26956
26917,26993
26961,26993
964,1021
1367,1401
1375,1400
1379,1401
1383,1401
1676,2010
2177,2200
2407,2500
2408,2481
2473,2502
2610,2636
2614,2636
3142,3177
3146,3172
3200,3222
3260,3285
6209,6219
6385,6398
8201,8226
9399,9460
9774,10014
12228,12253
12256,12313
13623,13752
14174,14200
15976,16179
16183,16250
16257,16269
16274,16745
18539,18589
23256,23268
24662,24687
31398,31445
38810,38861
40899,41143
41059,41070
42486,42524
42487,42521
42491,42531
2022,2038
7105,7137
11806,11821
11827,11846
14844,14879
16683,16901
16696,16717
16704,16718
16927,16950
17893,17905
18139,18219
18244,18282
18971,19199
19780,19901
19910,19958
20244,20283
21252,21304
21254,21297
21680,21698
24293,24336
24297,24336
24342,24373
24354,24373
24390,24461
24391,24434
24406,24462
24410,24432
24602,24631
24603,24628
25694,25722
25704,25721
27293,27332
31048,31080
2,17
1896,1909
6722,6746
8467,8482
14053,14065
14413,14424
16448,16549
16461,16550
18262,18482
18284,18480
18299,18486
18326,18482
18327,18484
18330,18434
18437,18477
18447,18477
18456,18481
18460,18480
19878,19917
19887,19917
20963,21002
25421,25450
26276,26288
27660,27682
845,896
870,897
916,949
918,945
1253,1291
2876,2912
3426,3503
3513,3609
3585,3609
3587,3609
3588,3609
3615,3747
3715,3747
3719,3747
3750,3783
3753,3783
3784,3823
3787,3823
3963,4008
4054,4082
4055,4082
4220,4243
4826,4873
4835,4867
4836,4866
5666,5708
6665,7000
6966,6996
8663,8733
8739,8844
8852,8931
8955,8993
9004,9023
9034,9081
10893,10899
15132,15156
15198,15238
15250,15338
15342,15368
17725,17765
17726,17764
17727,17789
17730,17764
17741,17764
17894,18017
17907,18014
22095,22147
22096,22129
22101,22144
22131,22145
26615,26991
30086,30110
30670,30706
32088,32132
32089,32114
32095,32115
32305,32329
7,16
7269,7306
13473,13499
13474,13499
13475,13499
13476,13499
13952,13968
18475,18617
18596,18851
22352,22414
22425,22471
25944,25969
29813,29829
29817,29832
29822,29832
3814,3900
3815,3903
3829,3901
3830,3902
3841,3901
8012,8062
10149,10179
10154,10181
10200,10270
10203,10269
10489,10532
10627,10819
16101,16112
18017,18069
18048,18064
18151,18189
18232,18272
18236,18278
18239,18250
18649,18829
18840,18872
18889,18899
18926,19119
18928,19120
19198,19235
19204,19235
19237,19258
19276,19306
19277,19306
19285,19306
19366,19376
20083,20148
20153,20236
20243,20291
20567,20589
20641,20666
21455,21478
21504,21534
21506,21532
21508,21535
21512,21533
22494,22522
22510,22522
22540,22639
22541,22656
22546,22655
22691,22809
22693,22794
22699,22794
22701,22797
22873,22902
23253,23266
23377,23415
23378,23436
23380,23414
23402,23435
23404,23436
23417,23436
23418,23436
23968,23988
25337,25344
27092,27203
1314,1412
1317,1411
1340,1408
1347,1411
1348,1410
1357,1372
1374,1410
1391,1411
1394,1410
1635,1687
1642,1658
1713,1743
1934,1957
2009,2024
2754,2786
2980,3011
2982,3029
3012,3027
3031,3098
3033,3105
3042,3106
3043,3098
3045,3107
3868,3947
3875,3947
3928,3947
5313,5417
6186,6217
6234,6339
6674,6752
8846,8889
10194,10206
11112,11308
11310,11390
11860,11897
11959,11989
12103,12139
12104,12142
12105,12139
12108,12140
13151,13174
15446,15563
16061,16109
16062,16109
16068,16109
17101,17113
20039,20049
20077,20119
20530,20608
20531,20606
22885,22918
22886,22917
23803,23822
23806,23825
24535,24555
24799,24842
24812,24842
24847,24898
24855,24898
25025,25035
25026,25036
25050,25101
25056,25100
1222,1276
1230,1277
3577,3603
6522,6557
6774,6805
7051,7309
7318,7397
7405,7422
9805,9818
10092,10154
11196,11232
11204,11231
14428,14450
14528,14572
14548,14568
14801,14878
14807,14875
14809,14876
14839,14876
15027,15061
19685,19715
19695,19715
19700,19715
19759,19799
19760,19793
19769,19787
20161,20185
20164,20186
20312,20337

